date,precipitacion_unidadmedida,precipitacion_amazonas,precipitacion_arauca,precipitacion_atlantico,precipitacion_bogota,precipitacion_bolivar,precipitacion_caqueta,precipitacion_casanare,precipitacion_cesar,precipitacion_choco,precipitacion_guainia,precipitacion_guaviare,precipitacion_la guajira,precipitacion_magdalena,precipitacion_meta,precipitacion_narino,precipitacion_norte de santander,precipitacion_putumayo,precipitacion_quindio,precipitacion_risaralda,precipitacion_san andres providencia,precipitacion_sucre,precipitacion_vaupes,precipitacion_vichada,precipitacion_departamentos_represa
2022-06-04,mm,16.455999999999996,21.6,99.78,57.64,7.01,31.6,53.641,37.12,1063.0,10.2,17.94,44.2,48.1,78.7,123.642,147.3,2.54,33.958,16.748,0.0,23.900000000000002,9.04,20.8,1359.74
2022-06-05,mm,7.792,9.5,76.03999999999999,36.79,8.2,7.4,19.864,0.2,1063.5,0.6,4.32,24.45,50.0,7.5,74.8,56.599999999999994,4.66,99.93900000000001,6.300000000000001,0.0,30.7,5.659999999999999,0.0,944.526
2022-06-06,mm,3.4659999999999997,14.3,29.54,57.96,80.86,24.8,73.968,5.6,1090.3,0.1,6.36,4.3,123.0,64.6,39.300000000000004,52.6,11.14,15.933,53.192,0.4,32.0,13.7,0.6,1013.022
2022-06-07,mm,0.302,0.0,130.01999999999998,67.35,150.13,0.7,73.678,141.64,1005.9,0.3,21.18,40.599999999999994,224.1,41.3,104.2,58.1,17.18,152.895,374.91200000000003,0.0,32.2,6.88,0.1,2059.0969999999998
2022-06-08,mm,5.67,1.8,30.75,14.219999999999999,2.25,13.6,17.223,42.78,1088.3,0.1,7.859999999999999,50.51,93.6,33.4,194.8,34.5,26.1,32.0,15.914,19.3,70.0,3.9,68.8,690.4749999999999
2022-06-09,mm,3.174,17.1,99.58,42.79,106.21,0.0,44.775999999999996,100.63999999999999,1069.7,1.8,4.26,9.8,72.9,5.4,79.5,16.3,0.0,24.533,12.0,56.3,35.0,12.24,5.5,993.3950000000001
2022-06-10,mm,3.9959999999999996,15.4,26.06,42.72,138.22,0.0,6.689,49.60000000000001,1069.1,14.7,0.6799999999999999,4.8,50.7,11.399999999999999,40.9,39.3,0.5,13.671,20.310000000000002,73.3,30.299999999999997,0.9400000000000001,0.6,720.78
2022-06-11,mm,10.655999999999999,1.7,70.13000000000001,7.7299999999999995,22.74,186.7,203.829,3.2,1055.8999999999999,13.1,13.02,3.4,137.0,180.5,143.8,2.9,44.08,59.58,178.9,24.299999999999997,17.6,14.560000000000002,2.8,1551.968
2022-06-12,mm,13.594000000000003,20.1,80.08,8.39,3.5500000000000003,26.8,105.811,98.00999999999999,1087.2,4.6,29.359999999999996,30.07,174.0,41.3,76.3,35.5,11.780000000000001,13.941999999999998,32.606,7.8,31.099999999999998,3.88,19.7,1314.443
2022-06-13,mm,7.982000000000001,22.7,19.43,36.72,136.35,2.1,142.232,13.34,1052.5,3.7,30.78,6.3,30.3,14.9,136.70000000000002,9.3,6.76,38.726,161.688,86.9,37.4,5.4,0.0,1348.7549999999999
2022-06-14,mm,13.036000000000001,32.2,26.099999999999998,8.37,118.6,0.0,8.8,52.3,1060.3,3.0,0.5599999999999999,13.84,117.5,8.5,211.6,20.6,4.8,56.206,74.334,120.1,74.8,0.36,0.0,803.9320000000001
2022-06-15,mm,2.446,9.5,48.44,4.25,13.0,0.0,14.302,59.199999999999996,1049.2,16.4,4.0600000000000005,22.07,68.7,32.5,19.7,38.6,8.34,7.537,1.4,31.0,30.2,21.379999999999995,0.0,605.634
2022-06-16,mm,11.780000000000001,0.0,28.5,2.51,40.400000000000006,0.0,880.4449999999999,88.14,1080.6,1.6,18.26,29.65,76.0,12.7,15.0,1.7000000000000002,19.8,18.61,28.099999999999998,5.6,26.099999999999998,3.4799999999999995,38.6,1301.8110000000001
2022-06-17,mm,3.0,5.0,24.7,2.6799999999999997,117.52000000000001,0.1,140.449,44.06,321.3,0.0,4.04,0.38,13.0,9.4,15.9,9.3,8.1,49.153000000000006,104.91000000000001,0.0,26.5,1.7399999999999998,10.7,552.436
2022-06-18,mm,13.328000000000003,10.8,11.72,15.209999999999999,137.65,36.2,180.43,112.57000000000001,1051.8,0.0,29.700000000000006,5.9,148.70000000000002,34.6,136.5,25.5,13.7,31.214000000000002,136.936,0.0,35.8,13.959999999999999,0.0,1341.0310000000002
2022-06-19,mm,13.953999999999999,32.4,42.87,46.14,201.69,1.4,170.64,34.61,1052.1,47.3,4.04,7.699999999999999,77.5,44.9,44.1,103.10000000000001,2.82,50.902,101.62,2.6,38.3,8.4,52.9,1612.7389999999998
2022-06-20,mm,9.032,15.7,34.54,16.8,65.2,2.5,17.0,3.7,1080.0,14.8,0.4,2.7,67.1,32.4,38.3,36.9,3.4200000000000004,54.073,48.016,42.4,47.599999999999994,15.280000000000001,1.2,666.253
2022-06-21,mm,3.776,6.8,40.69,11.33,137.67000000000002,0.5,26.271,47.2,1053.8,2.9,5.76,7.5,119.3,16.0,114.0,4.0,0.82,15.899000000000001,64.7,0.0,42.1,11.9,0.0,811.6229999999999
2022-06-22,mm,9.038,0.0,23.91,6.31,14.03,1.7000000000000002,27.6,3.7,1056.3999999999999,2.5,0.36,5.4,16.7,31.000000000000004,95.4,8.6,4.42,9.086,13.1,25.7,32.0,13.859999999999996,0.0,717.2560000000001
2022-06-23,mm,1.65,0.0,16.049999999999997,57.34,212.59,74.4,258.01,96.26,1062.0,34.0,16.86,4.1,64.0,122.9,294.0,5.300000000000001,7.0,10.752,4.2,88.8,39.4,8.2,26.5,759.7520000000001
2022-06-24,mm,0.9259999999999999,60.5,27.69,48.6,56.65,5.2,77.41,115.42999999999999,1073.1,77.0,34.36,3.8,203.5,68.9,134.1,71.7,0.0,60.255,76.708,96.19999999999999,90.69999999999999,17.119999999999997,25.2,1049.2839999999999
2022-06-25,mm,13.482,8.3,175.51,4.09,74.14,44.1,18.330000000000002,80.3,1046.3,50.5,9.379999999999999,6.4,28.8,52.9,90.8,12.1,0.0,32.197,160.57,75.30000000000001,44.400000000000006,1.7599999999999998,7.7,1020.4010000000001
2022-06-26,mm,13.691999999999998,17.1,16.3,18.02,210.39999999999998,29.7,124.47,32.63,1054.8,11.9,9.180000000000001,5.1,45.400000000000006,88.3,96.0,19.3,0.0,19.584,54.024,0.8,108.9,7.18,5.7,1539.0470000000003
2022-06-27,mm,0.538,5.4,16.41,28.700000000000003,206.14,0.3,15.4,77.4,586.3,4.6,3.16,5.1,73.3,12.5,8.7,50.8,0.0,22.232,16.7,0.6,23.7,1.7399999999999998,0.0,1025.15
2022-06-28,mm,2.0519999999999996,34.239999999999995,20.72,104.64,40.230000000000004,0.30000000000000004,24.817,22.1,5.2,1.6,0.0,9.1,23.7,76.3,79.228,77.8,0.0,34.866,33.8,0.2,0.0,3.08,2.4,1326.1120000000003
2022-06-29,mm,11.620000000000001,0.0,18.7,42.17,40.33,3.8,1.025,8.1,11.1,1.6,1.7600000000000002,35.2,24.700000000000003,5.5,44.96,217.4,8.879999999999999,29.070999999999998,66.3,21.0,20.4,4.720000000000001,0.0,901.478
2022-06-30,mm,4.318,20.919999999999998,48.6,14.0,101.81,2.5,63.054,84.13,14.8,13.84,0.02,15.370000000000001,93.1,58.6,5.6000000000000005,48.800000000000004,0.0,6.000000000000001,85.2,42.2,0.1,3.08,5.9,726.937
2022-07-01,mm,0.184,10.780000000000001,5.069999999999999,2.34,1.42,23.7,0.0,28.55,0.9,13.84,3.96,2.8,18.5,8.799999999999999,2.7,1.4000000000000001,0.0,10.447,14.4,21.4,0.3,4.720000000000001,0.7,342.6000000000001
2022-07-02,mm,3.5,12.72,31.43,2.4299999999999997,174.23000000000002,10.7,3.118,2.5999999999999996,11.0,13.84,0.02,19.5,22.6,53.3,20.400000000000002,0.6,0.0,26.977,108.4,0.4,21.2,4.720000000000001,0.1,550.187
2022-07-03,mm,9.266018018018018,18.861241217798593,33.97318376068376,9.864574944071588,45.772518676627534,19.41091113610799,54.83837393162393,29.170744336569577,873.6126775956284,8.38736176935229,5.676525821596243,9.470978723404256,26.122518756698817,42.02942462600691,50.51582465462275,62.761192758253465,13.992164674634795,28.172589304812835,40.04457917109458,7.959263607257204,23.52471276595745,4.17710843373494,7.151162790697675,812.8839448127476
2022-07-04,mm,1.7759999999999998,35.279999999999994,25.65,19.97,11.48,3.8,140.984,9.7,2.2,1.6,1.7600000000000002,3.9,69.3,76.5,145.484,38.1,0.0,19.173,27.6,7.2,0.1,4.720000000000001,14.5,671.957
2022-07-05,mm,0.5980000000000001,6.3,1.14,0.8,105.1,2.6,0.013,1.5,0.30000000000000004,13.84,3.96,0.0,7.0,8.5,3.3000000000000003,0.6000000000000001,0.0,0.30000000000000004,0.5,0.0,0.5,4.720000000000001,0.0,91.016
2022-07-06,mm,1.6759999999999997,30.939999999999998,18.32,0.33,64.8,23.3,124.435,13.8,1.3,13.84,0.0,7.199999999999999,44.5,19.599999999999998,36.095,22.0,0.0,0.122,0.30000000000000004,0.0,1.4,3.08,0.0,422.466
2022-07-07,mm,0.67,6.16,16.47,0.19,15.6,7.2,2.4,15.21,0.0,13.84,3.96,4.9,7.79,28.5,1.146,1.2000000000000002,12.219999999999999,1.7,0.2,19.8,1.2,4.720000000000001,0.4,109.174
2022-07-08,mm,0.078,30.96,12.25,58.18,0.1,11.2,151.17,2.7,0.5,2.7199999999999998,3.9800000000000004,3.6,9.3,545.0,24.098,40.3,0.0,0.30000000000000004,2.1,0.0,0.0,4.720000000000001,20.2,593.465
2022-07-09,mm,0.074,25.259999999999998,10.13,0.5,1.51,14.799999999999999,54.077999999999996,1.3,0.2,13.84,3.96,3.7,4.4,171.79999999999998,35.418,0.5,0.0,0.0,7.699999999999999,0.4,0.1,4.720000000000001,1.5,154.823
2022-07-10,mm,0.32799999999999996,21.419999999999998,10.31,4.3,86.69999999999999,11.5,84.768,16.98,12.1,1.6,3.9800000000000004,52.9,19.3,248.8,55.227,31.8,0.0,30.759,38.6,28.8,13.3,4.720000000000001,5.2,668.837
2022-07-11,mm,2.3039999999999994,41.5,24.5,23.34,76.35,1.1,199.22,48.7,9.7,1.6,0.0,170.29999999999998,98.12,226.5,34.5,83.8,0.0,14.491,154.6,0.6,16.6,3.08,13.6,1498.7160000000001
2022-07-12,mm,0.72,19.880000000000003,11.44,0.9,119.66999999999999,6.1,5.316000000000001,8.3,1.6,13.84,0.0,187.60000000000002,35.5,89.2,62.908,16.3,0.0,2.0,0.5,0.4,57.1,4.720000000000001,3.6,296.678
2022-07-13,mm,0.048,13.98,12.67,15.11,11.5,7.4,0.0,1.31,7.0,13.84,0.02,138.9,2.2,6.499999999999999,102.68299999999999,5.6000000000000005,6.840000000000001,17.012999999999998,76.80000000000001,0.0,6.8,4.720000000000001,0.0,628.2239999999999
2022-07-14,mm,3.08,9.56,14.71,4.08,56.9,59.9,10.693000000000001,0.0,3.8000000000000003,13.84,0.02,194.8,19.21,26.5,72.19200000000001,0.30000000000000004,0.0,60.565,74.4,0.0,7.0,4.720000000000001,2.2,518.217
2022-07-15,mm,0.54,21.56,14.899999999999999,13.25,76.43,3.2,0.7,2.4,4.4,13.84,3.96,206.70000000000002,3.0,26.7,97.743,4.7,0.0,17.805,14.899999999999999,0.0,0.1,4.720000000000001,1.1600000000000001,644.466
2022-07-16,mm,3.228,7.5,12.09,0.5,44.5,0.7,0.0,0.2,7.699999999999999,13.84,0.0,207.1,14.799999999999999,5.0,20.024,23.0,0.0,11.799999999999999,20.0,1.8,0.1,4.720000000000001,1.2400000000000002,273.484
2022-07-17,mm,0.122,27.879999999999995,12.719999999999999,8.11,77.4,43.2,47.75,26.65,5.2,1.6,0.0,184.01,32.8,79.1,92.413,8.1,29.9,4.619,5.2,3.4,4.7,3.08,2.3400000000000003,955.3929999999999
2022-07-18,mm,0.712,17.4,12.649999999999999,4.61,2.5100000000000002,3.8000000000000003,5.95,7.8999999999999995,16.0,13.84,1.7600000000000002,188.8,55.7,28.8,10.790000000000001,112.1,0.2,0.0,0.1,11.4,10.5,4.720000000000001,0.86,475.24299999999994
2022-07-19,mm,1.3199999999999998,4.9399999999999995,12.37,0.2,0.2,1.3,0.55,3.02,5.6,13.84,0.0,86.1,5.5,18.4,14.918000000000001,1.3,10.639999999999999,0.0,3.5,0.6,0.0,4.720000000000001,0.08,99.97199999999998
2022-07-20,mm,1.6439999999999997,39.82000000000001,18.27,58.87,14.94,83.19999999999999,144.37,24.3,3.1,1.6,3.96,5.2,25.1,242.9,52.2,22.5,27.8,0.263,4.6,0.0,2.6,4.720000000000001,15.420000000000002,478.82500000000005
2022-07-21,mm,0.11600000000000002,15.460000000000003,12.15,0.3,81.29,16.799999999999997,72.79,47.87,5.2,13.84,0.0,2.3,89.4,38.2,8.0,23.5,8.7,3.832,1.6,1.2,85.1,4.720000000000001,19.6,290.62700000000007
2022-07-22,mm,3.108,7.8,32.730000000000004,3.4,15.600000000000001,0.4,17.16,44.57,2.0,13.84,3.96,2.3,4.9,29.200000000000003,2.2,5.7,0.0,5.54,50.7,4.0,24.3,3.08,15.7,259.06
2022-07-23,mm,2.2859999999999996,39.459999999999994,11.59,14.85,118.50999999999999,14.9,60.489999999999995,17.6,11.1,1.6,0.02,1.6,18.4,110.6,176.007,0.8999999999999999,0.0,52.684,121.4,0.0,2.4,3.08,2.7,1384.2269999999999
2022-07-24,mm,0.4779999999999999,4.2,9.67,12.850000000000001,45.13,50.0,5.300000000000001,0.1,37.1,1.6,0.02,1.3,15.399999999999999,104.4,199.889,1.9000000000000001,0.0,73.199,59.8,0.2,0.0,3.08,14.080000000000002,821.851
2022-07-25,mm,0.8979999999999999,24.940000000000005,31.07,4.84,139.82,17.5,41.35,29.580000000000002,24.900000000000002,1.6199999999999999,0.02,1.4,4.8,39.3,91.667,1.3,0.0,142.514,135.0,1.0,2.9,3.08,4.5,1742.3600000000001
2022-07-26,mm,0.238,12.500000000000002,8.41,43.120000000000005,50.84,67.30000000000001,27.630000000000003,138.36,19.599999999999998,13.84,0.02,1.0,20.0,21.5,117.296,3.8000000000000003,0.0,30.788,25.5,0.0,11.4,4.720000000000001,15.26,759.006
2022-07-27,mm,4.343999999999999,47.9,19.91,53.83,123.19,207.8,3.42,27.799999999999997,4.8,7.24,0.0,1.0,33.3,237.6,171.208,41.1,0.0,46.486000000000004,125.60000000000002,0.0,40.2,4.720000000000001,8.32,1741.497
2022-07-28,mm,0.078,14.639999999999997,34.22,6.68,47.96,1.0,1.1,82.1,14.799999999999999,1.6,0.02,5.1,138.9,19.2,22.9,36.199999999999996,0.0,56.867999999999995,105.19999999999999,8.8,0.9,3.08,15.620000000000001,1237.9180000000001
2022-07-29,mm,3.224,7.8,15.01,3.9699999999999998,1.42,5.1,3.0999999999999996,2.48,3.8,13.84,0.0,0.1,4.1,51.900000000000006,5.5,6.2,0.0,0.394,3.2,0.0,1.6,4.720000000000001,11.559999999999999,327.11
2022-07-30,mm,9.598,28.440000000000005,12.89,13.87,0.9,11.899999999999999,32.6,0.2,0.1,1.6,3.96,0.1,3.5999999999999996,237.0,6.9,8.8,0.0,14.200000000000001,3.8,0.0,0.0,4.720000000000001,4.96,550.972
2022-07-31,mm,0.196,18.54,12.899999999999999,22.72,20.44,6.3,22.48,15.64,4.8,13.84,3.96,0.1,27.2,165.79999999999998,22.305,50.6,0.0,8.494,38.3,4.0,10.4,4.720000000000001,11.48,458.09499999999997
2022-08-01,mm,0.06,10.8,9.36,6.890000000000001,87.8,80.5,7.0,13.2,36.7,1.6,0.02,2.5,21.6,58.1,32.3,50.6,6.38,13.225999999999999,33.0,8.8,12.1,3.08,12.379999999999999,828.0980000000001
2022-08-02,mm,0.19,57.71999999999999,26.560000000000002,9.09,67.91,71.8,45.32,5.22,11.299999999999999,1.6,0.0,1.2,16.3,291.9,32.298,44.9,0.5,73.134,38.5,63.0,1.7,3.08,5.42,1333.529
2022-08-03,mm,0.27,4.94,15.8,0.52,31.64,0.9,2.3000000000000003,26.0,6.8,13.84,3.96,2.9,16.099999999999998,19.1,15.8,36.5,3.4,3.726,5.5,0.0,1.3,4.720000000000001,11.559999999999999,252.10199999999995
2022-08-04,mm,0.61,15.540000000000001,11.89,1.0,21.0,19.9,0.0,14.45,3.7,13.84,3.96,1.2,42.900000000000006,122.7,25.439999999999998,23.0,7.9,0.621,7.3,32.0,2.2,4.720000000000001,11.319999999999999,477.385
2022-08-05,mm,1.2,19.419999999999998,49.99,3.62,32.8,87.6,61.51,9.74,19.0,1.6,3.96,0.0,53.300000000000004,200.1,77.029,23.4,28.9,5.4639999999999995,30.1,63.5,10.8,3.08,13.540000000000001,691.482
2022-08-06,mm,0.09,25.939999999999998,1.06,58.66,105.1,0.0,89.46000000000001,24.59,11.6,1.6,0.02,0.2,6.7,114.9,0.311,21.0,0.0,59.85,111.0,10.9,20.3,3.08,6.720000000000001,1208.165
2022-08-07,mm,0.64,13.240000000000004,13.21,0.1,119.73,108.8,0.0,5.83,0.1,13.84,0.0,0.9,45.0,6.1,6.889,2.8000000000000003,0.0,0.0,0.2,3.4,4.1,4.720000000000001,11.440000000000001,101.25800000000001
2022-08-08,mm,0.65,4.9399999999999995,15.51,0.21000000000000002,2.1999999999999997,14.0,0.0,0.02,0.0,13.84,3.96,0.0,5.9,2.6,14.691999999999998,0.0,13.479999999999999,0.0,0.3,0.0,0.0,4.720000000000001,3.9799999999999995,57.67699999999999
2022-08-09,mm,0.0,35.16,18.02,7.37,2.4,135.9,90.14999999999999,0.0,0.0,1.6,3.96,0.2,0.7,239.3,37.46,0.0,0.0,0.1,3.5,0.4,0.1,4.720000000000001,11.620000000000001,306.32399999999996
2022-08-10,mm,0.0,14.820000000000002,33.57,21.28,126.39999999999999,59.5,60.05,89.96000000000001,37.4,13.84,3.96,0.1,48.3,68.4,125.474,18.6,0.0,0.4,2.1999999999999997,0.2,46.6,4.720000000000001,15.620000000000001,475.642
2022-08-11,mm,0.0,29.119999999999997,27.48,4.300000000000001,701.9200000000001,3.4,2.9699999999999998,4.24,7.8999999999999995,13.459999999999999,6.1,1.64,10.0,28.2,10.386,13.5,8.98,0.0,0.30000000000000004,7.4,1.1,4.720000000000001,15.620000000000001,187.91299999999998
2022-08-12,mm,0.0,15.14,1.18,2.4,226.8,0.0,0.0,3.3,0.0,13.84,0.0,1.8000000000000003,6.0,0.6,0.1,0.0,0.0,0.0,1.3,4.0,13.1,4.720000000000001,15.48,127.919
2022-08-13,mm,0.0,26.119999999999997,62.39,3.72,331.60999999999996,0.7,4.11,16.73,0.1,13.84,0.02,0.02,0.7,0.5,0.088,31.2,5.720000000000001,109.594,45.2,0.0,8.7,4.720000000000001,15.5,426.429
2022-08-14,mm,13.22,31.3,49.83,19.46,625.9,57.4,264.91,117.94,1070.0,19.7,12.34,7.29,24.8,114.0,39.718,29.7,4.8,24.0,64.5,15.3,90.8,8.84,12.4,1176.9230000000002
2022-08-15,mm,1.61,8.3,58.7,3.84,586.4,0.6000000000000001,3.7800000000000002,65.66999999999999,1041.9,3.5,6.659999999999999,42.85,50.17,47.1,6.5,8.7,8.060000000000002,4.928,55.064,2.2,30.400000000000002,12.919999999999998,0.0,608.323
2022-08-16,mm,34.99,5.1,21.43,25.48,689.86,0.0,21.42,45.48,1017.6999999999999,21.9,11.1,4.83,37.09,31.1,34.7,63.2,0.0,2.323,5.1000000000000005,67.4,32.3,9.98,2.4,813.9350000000001
2022-08-17,mm,7.98,0.0,26.76,0.55,179.63,2.5,0.7,0.5,587.6999999999999,0.1,6.859999999999999,3.51,2.4,5.9,5.1000000000000005,0.4,8.02,1.1,0.1,0.0,18.8,2.5799999999999996,0.0,282.082
2022-08-18,mm,12.16,0.0,15.819999999999999,0.28,8.5,0.0,1.4,0.0,1053.6,0.0,4.08,3.1,3.75,2.1,67.728,0.0,19.720000000000002,0.0,3.416,0.0,21.5,16.86,0.0,301.33
2022-08-19,mm,4.24,0.0,6.12,10.100000000000001,11.799999999999999,1.2,24.419999999999998,0.1,1040.1,3.6,3.8199999999999994,3.4,4.800000000000001,114.5,27.241,0.0,7.94,0.0,3.354,0.7,20.5,5.58,6.1,487.582
2022-08-20,mm,0.01,0.0,2.35,31.669999999999998,13.200000000000001,197.3,5.0,3.2,338.5,24.5,4.04,1.4,0.7,23.4,31.894,9.4,7.0,0.0,14.9,1.2,6.9,1.7399999999999998,0.0,448.21600000000007
2022-08-21,mm,0.0,4.4,1.96,0.15000000000000002,69.1,0.1,16.299999999999997,64.46000000000001,402.90000000000003,2.1,6.859999999999999,4.1,10.4,5.0,1.3,14.4,0.0,0.158,0.1,0.2,121.9,1.7399999999999998,0.0,201.269
2022-08-22,mm,0.0,6.2,40.080000000000005,0.0,22.8,0.1,1.3,48.290000000000006,448.8,0.6,6.859999999999999,0.3,14.700000000000001,1.3,0.3,13.400000000000002,0.0,0.0,17.400000000000002,38.6,21.799999999999997,1.7399999999999998,0.0,465.649
2022-08-23,mm,0.0,1.2,101.02,1.07,92.8,0.0,1.6,8.059999999999999,1021.0,0.3,0.06000000000000001,25.279999999999998,37.42,2.8000000000000003,2.662,32.3,0.0,0.0,0.654,0.4,47.2,7.219999999999999,0.0,178.84300000000002
2022-08-24,mm,0.0,0.3,4.220000000000001,0.2,1.2,0.0,0.7,0.0,722.2,0.7,6.839999999999999,0.49,2.9299999999999997,1.4000000000000001,0.3,0.0,8.580000000000002,0.0,0.1,7.8,25.4,2.68,7.0,95.965
2022-08-25,mm,0.0,2.8,19.05,0.2,118.8,0.0,1.8,28.89,1021.5999999999999,0.0,5.459999999999999,12.0,52.04,2.8000000000000003,0.2,31.6,0.0,0.367,59.739999999999995,2.9,93.5,17.16,0.0,439.521
2022-08-26,mm,4.34,5.7,19.040000000000003,11.43,70.3,0.8,60.3,97.15,972.5000000000001,0.0,0.1,5.53,138.29999999999998,5.1,73.5,92.8,0.0,1.008,9.899999999999999,7.6000000000000005,49.1,9.36,2.8,507.06600000000003
2022-08-27,mm,0.0,1.2,3.7699999999999996,0.33,0.1,0.0,1.6,0.1,360.59999999999997,1.2,4.04,0.61,5.1,0.9,17.955,0.30000000000000004,0.0,0.1,3.8000000000000003,0.2,7.5,1.7399999999999998,0.2,73.32900000000001
2022-08-28,mm,32.52,18.2,157.25,1.24,130.0,284.8,220.91,52.91,1020.8,5.1,6.24,26.95,138.77,22.0,29.453,87.5,10.1,2.616,5.5,2.6,53.5,10.919999999999998,0.0,1113.006
2022-08-29,mm,26.54,29.6,28.79,30.67,125.47,54.3,241.03,57.49,1037.3999999999999,4.1,5.12,3.11,124.80000000000001,256.2,18.312,33.6,38.9,4.054,8.0,6.3999999999999995,47.599999999999994,11.100000000000001,60.5,873.827
2022-08-30,mm,0.19,9.3,6.3100000000000005,0.42000000000000004,28.299999999999997,10.6,4.9,7.8999999999999995,1054.4,31.0,7.640000000000001,0.41000000000000003,25.0,111.9,23.918000000000003,20.4,2.7,0.0,14.0,5.800000000000001,47.699999999999996,12.759999999999998,0.0,274.101
2022-08-31,mm,0.0,3.1,8.59,17.03,96.21000000000001,0.0,25.6,75.8,1083.8999999999999,0.1,2.2399999999999998,2.03,44.1,12.100000000000001,5.5,21.3,0.0,42.028,51.862,40.1,30.3,15.719999999999999,0.0,641.4130000000001
2022-09-01,mm,0.01,8.5,65.97,10.03,47.2,0.2,6.67,5.699999999999999,1028.1999999999998,6.5,0.36,0.4,24.3,7.3,5.734,46.5,0.0,32.233,86.096,47.9,12.8,13.279999999999998,2.0,465.229
2022-09-02,mm,0.0,6.6,56.25,40.72,43.0,2.3,80.60000000000001,0.30000000000000004,1021.1,1.8,9.68,1.11,14.1,222.3,38.341,20.599999999999998,3.7,7.915,34.3,0.0,38.8,9.000000000000002,0.5,881.297
2022-09-03,mm,1.48,35.6,7.97,52.47,119.10000000000001,42.3,263.2,1.4,1139.3999999999999,75.9,12.74,7.8,38.2,269.5,23.523000000000003,77.4,30.9,0.266,6.0,0.0,53.7,12.260000000000002,17.2,1165.837
2022-09-04,mm,5.85,21.8,11.299999999999999,1.3,87.7,27.7,5.15,4.4,1053.3999999999999,0.4,3.94,14.07,42.199999999999996,37.2,4.0,40.0,1.6,0.1,0.5,0.5,73.8,9.799999999999999,0.3,562.973
2022-09-05,mm,0.0,5.5,66.22,0.41000000000000003,70.0,0.3,4.5,87.2,1063.8,59.1,3.9199999999999995,3.14,147.08,13.7,11.512,62.5,0.0,0.0,13.4,1.7999999999999998,31.0,0.8200000000000001,0.0,522.533
2022-09-06,mm,0.0,6.7,172.63,2.39,13.9,13.5,1.4,11.6,1050.0,18.5,3.94,28.82,44.6,19.6,24.113,20.5,1.9,0.159,18.0,0.2,27.5,14.139999999999997,0.0,491.257
2022-09-07,mm,0.0,1.8,228.66000000000003,0.8,79.8,0.0,0.7,29.3,636.0,0.1,6.839999999999999,1.6300000000000001,22.9,2.2,6.484999999999999,11.299999999999999,0.0,0.0,18.0,26.599999999999998,26.5,2.5799999999999996,0.0,167.255
2022-09-08,mm,27.18,3.0,132.46,0.2,93.72,0.0,2.4,103.7,1069.6,0.2,9.0,20.67,59.9,31.9,0.21100000000000002,70.9,0.0,28.344,28.632,6.0,38.3,0.32,0.0,1027.067
2022-09-09,mm,0.04,3.2,177.34,0.8999999999999999,10.4,9.600000000000001,213.97,13.5,1083.5,0.0,18.380000000000003,2.26,15.2,129.29999999999998,6.667,10.1,0.0,0.989,26.0,0.0,31.3,0.74,26.5,781.041
2022-09-10,mm,7.73,15.0,109.14999999999999,0.0,8.1,4.7,53.94,0.1,603.1999999999999,4.0,2.82,0.01,2.5,1.0,2.102,1.5,0.8800000000000001,0.0,2.1,0.0,19.099999999999998,1.7999999999999996,0.0,540.241
2022-09-11,mm,0.03,23.8,178.63,1.0,115.3,0.1,10.2,61.8,995.5,0.3,3.7999999999999994,8.0,45.1,3.0999999999999996,7.800000000000001,39.5,0.0,0.0,3.3,8.6,91.2,0.7,3.1,718.4699999999999
2022-09-12,mm,0.0,0.0,309.57,14.6,32.1,19.200000000000003,78.56,23.299999999999997,1051.0,1.0,10.3,5.09,146.2,9.8,17.967,76.10000000000001,0.1,93.505,93.804,0.0,5.7,0.9600000000000002,0.0,1638.162
2022-09-13,mm,0.0,0.3,134.72,0.61,2.2,7.700000000000001,12.8,0.9,599.5,0.0,6.779999999999999,0.43,32.8,4.0,6.736000000000001,6.2,0.0,7.372,1.454,0.0,22.7,2.5799999999999996,0.4,730.363
2022-09-14,mm,0.0,1.2,245.88000000000002,1.27,38.3,10.5,9.33,43.8,1022.4,0.0,7.459999999999999,13.69,17.1,45.3,22.381,19.4,6.3,60.402,48.9,2.9,56.1,1.04,7.3,698.4849999999999
2022-09-15,mm,15.61,0.0,379.04999999999995,5.82,158.4,82.8,1.1,18.0,1034.2,18.9,15.320000000000002,46.809999999999995,16.5,2.4,10.9,27.2,0.9,6.944,0.30000000000000004,16.1,27.599999999999998,0.5800000000000001,1.3,726.063
2022-09-16,mm,0.01,0.0,101.92,1.4300000000000002,3.5,189.2,2.87,0.5,380.29999999999995,5.6,5.12,0.2,6.8,486.40000000000003,217.708,6.6,93.0,2.96,44.596000000000004,6.4,10.5,4.82,20.8,611.682
2022-09-17,mm,0.0,3.8,172.87,1.62,46.599999999999994,22.4,1.6,26.099999999999998,822.6999999999999,16.8,4.0200000000000005,27.11,25.0,18.3,38.0,18.2,2.6,4.1000000000000005,7.6339999999999995,2.3,25.0,2.6,0.0,213.03300000000002
